year,state-name,sector-name,fuel-name,value
1997,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.031589
1998,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.019351
1999,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.068618
2000,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.025522
2001,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.063725
2002,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.067057
2003,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.103497
2004,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.071051
2005,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.059673
2006,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.0609
2007,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.042934
2008,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.038213
2009,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.035262
2010,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.017156
2011,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.024233
2012,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.023868
2013,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.021281
2014,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.025957
2015,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.022462
2016,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.031297
2017,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.01973
2018,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.022174
2019,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.022542
2020,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.024462
2021,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.024819
1970,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.00106
1971,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.001113
1972,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.001962
1973,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.001219
1974,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.000954
1975,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.001166
1976,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.001219
1977,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.001113
1978,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.001007
1979,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.001219
1982,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.019299
1983,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.020784
1984,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.021208
1985,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.020254
1986,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.019193
1987,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.013997
1988,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.012672
1989,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.013308
1990,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.01352
1991,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.014147
1992,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.0142
1993,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.014687
1994,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.01299
1995,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.014803
1996,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.014484
1997,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.015758
1998,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.016478
1999,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.016383
2000,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.016819
2001,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.016807
2002,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.01719
2003,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.030487
2004,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.030932
2005,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.030646
2006,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.02879
2007,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.016224
2008,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.01352
2009,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.055285
2010,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.058987
2011,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.139264
2012,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.105795
2013,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.125339
2014,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.116457
2015,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.09
2016,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.102804
2017,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.083227
2018,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.096243
2019,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.12836
2020,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.042751
2021,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.064233
1970,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.626696
1971,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.684435
1972,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.733956
1973,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.715134
1974,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.716565
1975,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.657925
1976,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.76476
1977,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.699546
1978,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.669006
1979,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.850812
1980,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.731305
1981,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.806063
1982,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.856326
1983,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.853834
1984,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.626696
1985,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.641542
1986,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.640959
1987,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.752619
1988,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.804685
1989,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.842912
1990,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.720065
1991,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.828871
1992,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.859178
1993,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.866506
1994,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.79021
1995,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.909232
1996,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.875117
1997,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.975712
1998,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.917512
1999,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.9656
2000,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.966003
2001,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.900068
2002,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.99598
2003,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.931031
2004,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.947274
2005,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.986278
2006,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.929706
2007,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,1.05075
2008,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,1.00351
2009,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,1.027177
2010,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.998526
2011,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.911082
2012,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.838773
2013,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.941158
2014,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.966946
2015,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.94529
2016,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.864391
2017,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.881798
2018,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.911057
2019,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.883015
2020,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.823756
2021,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.805925
1970,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.707495
1971,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.561537
1972,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.560258
1973,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.587846
1974,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.548529
1975,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.503273
1976,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.514146
1977,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.500024
1978,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.490349
1979,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.364735
1980,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.32507
1981,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.122209
1982,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.220869
1983,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.238994
1984,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.281001
1985,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.242796
1986,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.196062
1987,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.206037
1988,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.149248
1989,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.074467
1990,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.07805
1991,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.084249
1992,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.086839
1993,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.077811
1994,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.06598
1995,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.125347
1996,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.133029
1997,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.113875
1998,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.103893
1999,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.092293
2000,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.096296
2001,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.086836
2002,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.15313
2003,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.157887
2004,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.16867
2005,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.152745
2006,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.079405
2007,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.088364
2008,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.06229
2009,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.075941
2010,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.090661
2011,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.015273
2012,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.078725
2013,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.061288
2014,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.060267
2015,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.080004
2016,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.008318
2017,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.007058
2018,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.050741
2019,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.004347
2020,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.003532
2021,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.045294
1970,Florida,Residential carbon dioxide emissions,All Fuels,2.944372
1971,Florida,Residential carbon dioxide emissions,All Fuels,2.823193
1972,Florida,Residential carbon dioxide emissions,All Fuels,2.538841
1973,Florida,Residential carbon dioxide emissions,All Fuels,2.742328
1974,Florida,Residential carbon dioxide emissions,All Fuels,2.279024
1975,Florida,Residential carbon dioxide emissions,All Fuels,2.271777
1976,Florida,Residential carbon dioxide emissions,All Fuels,2.641118
1977,Florida,Residential carbon dioxide emissions,All Fuels,2.739245
1978,Florida,Residential carbon dioxide emissions,All Fuels,2.859541
1979,Florida,Residential carbon dioxide emissions,All Fuels,2.382544
1980,Florida,Residential carbon dioxide emissions,All Fuels,2.249438
1981,Florida,Residential carbon dioxide emissions,All Fuels,2.198627
1982,Florida,Residential carbon dioxide emissions,All Fuels,1.660002
1983,Florida,Residential carbon dioxide emissions,All Fuels,1.800484
1984,Florida,Residential carbon dioxide emissions,All Fuels,2.115234
1985,Florida,Residential carbon dioxide emissions,All Fuels,2.217548
1986,Florida,Residential carbon dioxide emissions,All Fuels,2.08039
1987,Florida,Residential carbon dioxide emissions,All Fuels,2.160614
1988,Florida,Residential carbon dioxide emissions,All Fuels,1.978011
1989,Florida,Residential carbon dioxide emissions,All Fuels,1.673995
1990,Florida,Residential carbon dioxide emissions,All Fuels,1.540826
1991,Florida,Residential carbon dioxide emissions,All Fuels,1.581383
1992,Florida,Residential carbon dioxide emissions,All Fuels,1.747087
1993,Florida,Residential carbon dioxide emissions,All Fuels,1.673791
1994,Florida,Residential carbon dioxide emissions,All Fuels,1.5734
1995,Florida,Residential carbon dioxide emissions,All Fuels,1.4929
1996,Florida,Residential carbon dioxide emissions,All Fuels,1.658768
1997,Florida,Residential carbon dioxide emissions,All Fuels,1.370514
1998,Florida,Residential carbon dioxide emissions,All Fuels,1.450062
1999,Florida,Residential carbon dioxide emissions,All Fuels,1.418977
2000,Florida,Residential carbon dioxide emissions,All Fuels,1.521367
2001,Florida,Residential carbon dioxide emissions,All Fuels,1.430739
2002,Florida,Residential carbon dioxide emissions,All Fuels,1.385517
2003,Florida,Residential carbon dioxide emissions,All Fuels,1.413021
2004,Florida,Residential carbon dioxide emissions,All Fuels,1.550743
2005,Florida,Residential carbon dioxide emissions,All Fuels,1.497873
2006,Florida,Residential carbon dioxide emissions,All Fuels,1.426226
2007,Florida,Residential carbon dioxide emissions,All Fuels,1.318313
2008,Florida,Residential carbon dioxide emissions,All Fuels,1.330955
2009,Florida,Residential carbon dioxide emissions,All Fuels,1.435205
2010,Florida,Residential carbon dioxide emissions,All Fuels,1.619026
2011,Florida,Residential carbon dioxide emissions,All Fuels,1.346976
2012,Florida,Residential carbon dioxide emissions,All Fuels,1.111123
2013,Florida,Residential carbon dioxide emissions,All Fuels,1.145586
2014,Florida,Residential carbon dioxide emissions,All Fuels,1.259394
2015,Florida,Residential carbon dioxide emissions,All Fuels,1.169451
2016,Florida,Residential carbon dioxide emissions,All Fuels,1.191328
2017,Florida,Residential carbon dioxide emissions,All Fuels,1.213889
2018,Florida,Residential carbon dioxide emissions,All Fuels,1.361154
2019,Florida,Residential carbon dioxide emissions,All Fuels,1.305763
2020,Florida,Residential carbon dioxide emissions,All Fuels,1.35487
2021,Florida,Residential carbon dioxide emissions,All Fuels,1.463691
1970,Florida,Residential carbon dioxide emissions,Petroleum,2.1329
1971,Florida,Residential carbon dioxide emissions,Petroleum,2.092312
1972,Florida,Residential carbon dioxide emissions,Petroleum,1.810346
1973,Florida,Residential carbon dioxide emissions,Petroleum,1.821901
1974,Florida,Residential carbon dioxide emissions,Petroleum,1.442952
1975,Florida,Residential carbon dioxide emissions,Petroleum,1.402885
1976,Florida,Residential carbon dioxide emissions,Petroleum,1.693174
1977,Florida,Residential carbon dioxide emissions,Petroleum,1.708801
1978,Florida,Residential carbon dioxide emissions,Petroleum,1.633453
1979,Florida,Residential carbon dioxide emissions,Petroleum,1.403848
1980,Florida,Residential carbon dioxide emissions,Petroleum,1.3862
1981,Florida,Residential carbon dioxide emissions,Petroleum,1.238442
1982,Florida,Residential carbon dioxide emissions,Petroleum,0.876685
1983,Florida,Residential carbon dioxide emissions,Petroleum,0.900679
1984,Florida,Residential carbon dioxide emissions,Petroleum,1.216127
1985,Florida,Residential carbon dioxide emissions,Petroleum,1.363908
1986,Florida,Residential carbon dioxide emissions,Petroleum,1.237227
1987,Florida,Residential carbon dioxide emissions,Petroleum,1.285676
1988,Florida,Residential carbon dioxide emissions,Petroleum,1.124105
1989,Florida,Residential carbon dioxide emissions,Petroleum,0.923676
1990,Florida,Residential carbon dioxide emissions,Petroleum,0.792997
1991,Florida,Residential carbon dioxide emissions,Petroleum,0.830142
1992,Florida,Residential carbon dioxide emissions,Petroleum,0.902588
1993,Florida,Residential carbon dioxide emissions,Petroleum,0.854714
1994,Florida,Residential carbon dioxide emissions,Petroleum,0.737215
1995,Florida,Residential carbon dioxide emissions,Petroleum,0.667326
1996,Florida,Residential carbon dioxide emissions,Petroleum,0.693487
1997,Florida,Residential carbon dioxide emissions,Petroleum,0.634141
1998,Florida,Residential carbon dioxide emissions,Petroleum,0.660724
1999,Florida,Residential carbon dioxide emissions,Petroleum,0.651835
2000,Florida,Residential carbon dioxide emissions,Petroleum,0.629022
2001,Florida,Residential carbon dioxide emissions,Petroleum,0.538158
2002,Florida,Residential carbon dioxide emissions,Petroleum,0.551412
2003,Florida,Residential carbon dioxide emissions,Petroleum,0.534374
2004,Florida,Residential carbon dioxide emissions,Petroleum,0.67743
2005,Florida,Residential carbon dioxide emissions,Petroleum,0.610647
2006,Florida,Residential carbon dioxide emissions,Petroleum,0.570705
2007,Florida,Residential carbon dioxide emissions,Petroleum,0.491
2008,Florida,Residential carbon dioxide emissions,Petroleum,0.478075
2009,Florida,Residential carbon dioxide emissions,Petroleum,0.60317
2010,Florida,Residential carbon dioxide emissions,Petroleum,0.599741
2011,Florida,Residential carbon dioxide emissions,Petroleum,0.463078
2012,Florida,Residential carbon dioxide emissions,Petroleum,0.334639
2013,Florida,Residential carbon dioxide emissions,Petroleum,0.318845
2014,Florida,Residential carbon dioxide emissions,Petroleum,0.351101
2015,Florida,Residential carbon dioxide emissions,Petroleum,0.333949
2016,Florida,Residential carbon dioxide emissions,Petroleum,0.357308
2017,Florida,Residential carbon dioxide emissions,Petroleum,0.397858
2018,Florida,Residential carbon dioxide emissions,Petroleum,0.431525
2019,Florida,Residential carbon dioxide emissions,Petroleum,0.405605
2020,Florida,Residential carbon dioxide emissions,Petroleum,0.413654
2021,Florida,Residential carbon dioxide emissions,Petroleum,0.409883
1970,Georgia,Transportation carbon dioxide emissions,Petroleum,28.022679
1971,Georgia,Transportation carbon dioxide emissions,Petroleum,30.276886
1972,Georgia,Transportation carbon dioxide emissions,Petroleum,32.282085
1973,Georgia,Transportation carbon dioxide emissions,Petroleum,35.798695
1974,Georgia,Transportation carbon dioxide emissions,Petroleum,34.473132
1975,Georgia,Transportation carbon dioxide emissions,Petroleum,34.448945
1976,Georgia,Transportation carbon dioxide emissions,Petroleum,35.988768
1977,Georgia,Transportation carbon dioxide emissions,Petroleum,37.489237
1978,Georgia,Transportation carbon dioxide emissions,Petroleum,38.981325
1979,Georgia,Transportation carbon dioxide emissions,Petroleum,40.398511
1980,Georgia,Transportation carbon dioxide emissions,Petroleum,38.736448
1981,Georgia,Transportation carbon dioxide emissions,Petroleum,38.162619
1982,Georgia,Transportation carbon dioxide emissions,Petroleum,38.199637
1983,Georgia,Transportation carbon dioxide emissions,Petroleum,39.640029
1984,Georgia,Transportation carbon dioxide emissions,Petroleum,41.247719
1985,Georgia,Transportation carbon dioxide emissions,Petroleum,41.800676
1986,Georgia,Transportation carbon dioxide emissions,Petroleum,44.027192
1987,Georgia,Transportation carbon dioxide emissions,Petroleum,46.880747
1988,Georgia,Transportation carbon dioxide emissions,Petroleum,49.120881
1989,Georgia,Transportation carbon dioxide emissions,Petroleum,47.633338
1990,Georgia,Transportation carbon dioxide emissions,Petroleum,48.144907
1991,Georgia,Transportation carbon dioxide emissions,Petroleum,46.870505
1992,Georgia,Transportation carbon dioxide emissions,Petroleum,47.25698
1993,Georgia,Transportation carbon dioxide emissions,Petroleum,52.42984
1994,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
1995,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
1996,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
1997,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
1998,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
1999,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2000,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2001,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2002,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2003,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2004,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2005,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2006,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2007,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2008,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2009,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2010,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2011,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2012,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2013,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2014,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2015,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2016,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2017,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2018,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2019,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2020,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
2021,Georgia,Transportation carbon dioxide emissions,Petroleum,53.027339625
1970,Georgia,Transportation carbon dioxide emissions,All Fuels,28.400345
1971,Georgia,Transportation carbon dioxide emissions,All Fuels,30.644575
1972,Georgia,Transportation carbon dioxide emissions,All Fuels,32.717959
1973,Georgia,Transportation carbon dioxide emissions,All Fuels,36.133493
1974,Georgia,Transportation carbon dioxide emissions,All Fuels,34.737817
1975,Georgia,Transportation carbon dioxide emissions,All Fuels,34.676485
1976,Georgia,Transportation carbon dioxide emissions,All Fuels,36.176925
1977,Georgia,Transportation carbon dioxide emissions,All Fuels,37.648976
1978,Georgia,Transportation carbon dioxide emissions,All Fuels,39.168804
1979,Georgia,Transportation carbon dioxide emissions,All Fuels,40.625437
1980,Georgia,Transportation carbon dioxide emissions,All Fuels,39.13993
1981,Georgia,Transportation carbon dioxide emissions,All Fuels,38.57994
1982,Georgia,Transportation carbon dioxide emissions,All Fuels,38.592198
1983,Georgia,Transportation carbon dioxide emissions,All Fuels,39.964087
1984,Georgia,Transportation carbon dioxide emissions,All Fuels,41.573686
1985,Georgia,Transportation carbon dioxide emissions,All Fuels,42.092763
1986,Georgia,Transportation carbon dioxide emissions,All Fuels,44.314878
1987,Georgia,Transportation carbon dioxide emissions,All Fuels,47.21647
1988,Georgia,Transportation carbon dioxide emissions,All Fuels,49.497217
1989,Georgia,Transportation carbon dioxide emissions,All Fuels,48.017415
1990,Georgia,Transportation carbon dioxide emissions,All Fuels,48.544677
1991,Georgia,Transportation carbon dioxide emissions,All Fuels,47.274927
1992,Georgia,Transportation carbon dioxide emissions,All Fuels,47.664369
1993,Georgia,Transportation carbon dioxide emissions,All Fuels,52.818105
1994,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
1995,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
1996,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
1997,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
1998,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
1999,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2000,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2001,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2002,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2003,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2004,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2005,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2006,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2007,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2008,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2009,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2010,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2011,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2012,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2013,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2014,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2015,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2016,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2017,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2018,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2019,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2020,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
2021,Georgia,Transportation carbon dioxide emissions,All Fuels,53.027339625
1970,Georgia,Electric Power carbon dioxide emissions,All Fuels,20.902089
1971,Georgia,Electric Power carbon dioxide emissions,All Fuels,24.18345
1972,Georgia,Electric Power carbon dioxide emissions,All Fuels,28.19297
1973,Georgia,Electric Power carbon dioxide emissions,All Fuels,29.550829
1974,Georgia,Electric Power carbon dioxide emissions,All Fuels,32.116831
1975,Georgia,Electric Power carbon dioxide emissions,All Fuels,33.167769
1976,Georgia,Electric Power carbon dioxide emissions,All Fuels,36.102354
1977,Georgia,Electric Power carbon dioxide emissions,All Fuels,42.338058
1978,Georgia,Electric Power carbon dioxide emissions,All Fuels,43.212345
1979,Georgia,Electric Power carbon dioxide emissions,All Fuels,44.714524
1980,Georgia,Electric Power carbon dioxide emissions,All Fuels,48.677147
1981,Georgia,Electric Power carbon dioxide emissions,All Fuels,50.432055
1982,Georgia,Electric Power carbon dioxide emissions,All Fuels,48.601431
1983,Georgia,Electric Power carbon dioxide emissions,All Fuels,52.488592
1984,Georgia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
1985,Georgia,Electric Power carbon dioxide emissions,All Fuels,53.027339625
